movie_id,title,genres,year,genre_count
2846,The Adventures of Milo and Otis (Koneko monogatari) (1986),Adventure|Children|Comedy|Drama,1986,4
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,1968,5
2858,American Beauty (1999),Drama|Romance,1999,2
2859,Stop Making Sense (1984),Documentary|Musical,1984,2
2860,Blue Streak (1999),Comedy,1999,1
2861,For Love of the Game (1999),Comedy|Drama,1999,2
2863,A Hard Day's Night (1964),Adventure|Comedy|Musical,1964,3
2866,The Buddy Holly Story (1978),Drama,1978,1
2867,Fright Night (1985),Comedy|Horror|Thriller,1985,3
2870,Barefoot in the Park (1967),Comedy,1967,1
2871,Deliverance (1972),Adventure|Drama|Thriller,1972,3
2872,Excalibur (1981),Adventure|Fantasy,1981,2
2875,Sommersby (1993),Drama|Mystery|Romance,1993,3
2877,Tommy (1975),Musical,1975,1
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,1991,3
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,1987,3
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,1999,4
2883,Mumford (1999),Comedy|Drama,1999,2
2888,Drive Me Crazy (1999),Comedy|Romance,1999,2
2889,"Mystery, Alaska (1999)",Comedy|Drama,1999,2
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,1999,5
2901,Phantasm (1979),Horror|Sci-Fi,1979,2
2906,Random Hearts (1999),Drama|Romance,1999,2
2907,Superstar (1999),Comedy,1999,1
2908,Boys Don't Cry (1999),Drama,1999,1
2912,The Limey (1999),Crime|Drama|Thriller,1999,3
2915,Risky Business (1983),Comedy,1983,1
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1990,4
2917,Body Heat (1981),Crime|Thriller,1981,2
2918,Ferris Bueller's Day Off (1986),Comedy,1986,1
2919,The Year of Living Dangerously (1982),Drama|Romance|War,1982,3
2921,High Plains Drifter (1973),Western,1973,1
2922,Hang 'Em High (1968),Crime|Drama|Western,1968,3
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,1978,2
2925,"The Conformist (Conformista, Il) (1970)",Drama,1970,1
2926,Hairspray (1988),Comedy|Drama,1988,2
2935,The Lady Eve (1941),Comedy|Romance,1941,2
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,1941,3
2937,The Palm Beach Story (1942),Comedy,1942,1
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,1946,4
2941,South Pacific (1958),Musical|Romance|War,1958,3
2942,Flashdance (1983),Drama|Romance,1983,2
2944,The Dirty Dozen (1967),Action|Drama|War,1967,3
2946,Help! (1965),Comedy|Musical,1965,2
2947,Goldfinger (1964),Action|Adventure|Thriller,1964,3
2948,From Russia with Love (1963),Action|Adventure|Thriller,1963,3
2949,Dr. No (1962),Action|Adventure|Thriller,1962,3
2950,The Blue Lagoon (1980),Adventure|Drama|Romance,1980,3
2951,A Fistful of Dollars (Per un pugno di dollari) (1964),Action|Western,1964,2
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,1996,3
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,1992,2
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,1987,3
2959,Fight Club (1999),Action|Crime|Drama|Thriller,1999,4
2961,The Story of Us (1999),Comedy|Drama,1999,2
2966,The Straight Story (1999),Adventure|Drama,1999,2
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,1981,4
2971,All That Jazz (1979),Drama|Fantasy|Musical,1979,3
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,1989,3
2976,Bringing Out the Dead (1999),Drama,1999,1
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,1987,5
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,1990,4
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988,7
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,1981,3
2990,Licence to Kill (1989),Action|Adventure|Thriller,1989,3
2991,Live and Let Die (1973),Action|Adventure|Thriller,1973,3
2993,Thunderball (1965),Action|Adventure|Thriller,1965,3
2995,House on Haunted Hill (1999),Horror|Thriller,1999,2
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,1999,3
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,1997,5
3004,The Bachelor (1999),Comedy|Romance,1999,2
3005,The Bone Collector (1999),Thriller,1999,1
3006,The Insider (1999),Drama|Thriller,1999,2
3007,American Movie (1999),Documentary,1999,1
3016,Creepshow (1982),Horror,1982,1
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,1985,3
3019,Drugstore Cowboy (1989),Crime|Drama,1989,2
3020,Falling Down (1993),Action|Drama,1993,2
3022,The General (1926),Comedy|War,1926,2
3024,Piranha (1978),Horror|Sci-Fi,1978,2
3029,Nighthawks (1981),Action|Drama,1981,2
3030,Yojimbo (1961),Action|Adventure,1961,2
3032,The Omega Man (1971),Action|Drama|Sci-Fi|Thriller,1971,4
3033,Spaceballs (1987),Comedy|Sci-Fi,1987,2
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,1973,5
3035,Mister Roberts (1955),Comedy|Drama|War,1955,3
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,1981,2
3037,Little Big Man (1970),Western,1970,1
3038,A Face in the Crowd (1957),Drama,1957,1
3039,Trading Places (1983),Comedy,1983,1
3040,Meatballs (1979),Comedy,1979,1
3041,Meatballs Part II (1984),Comedy,1984,1
3044,Dead Again (1991),Mystery|Romance|Thriller,1991,3
3045,Peter's Friends (1992),Comedy|Drama,1992,2
3052,Dogma (1999),Adventure|Comedy|Fantasy,1999,3
3053,The Messenger: The Story of Joan of Arc (1999),Drama|War,1999,2
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,1998,5
3060,The Commitments (1991),Comedy|Drama|Musical,1991,3
3061,Holiday Inn (1942),Comedy|Musical,1942,2
3062,The Longest Day (1962),Action|Drama|War,1962,3
3063,Poison Ivy (1992),Drama|Thriller,1992,2
3066,Tora! Tora! Tora! (1970),Action|Drama|War,1970,3
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,1988,2
3068,The Verdict (1982),Drama|Mystery,1982,2
3070,The Adventures of Buckaroo Banzai Across the 8th Dimension (1984),Adventure|Comedy|Sci-Fi,1984,3
3071,Stand and Deliver (1988),Comedy|Drama,1988,2
3072,Moonstruck (1987),Comedy|Romance,1987,2
3079,Mansfield Park (1999),Comedy|Drama|Romance,1999,3
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,1999,4
3082,The World Is Not Enough (1999),Action|Adventure|Thriller,1999,3
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,1999,1
3087,Scrooged (1988),Comedy|Fantasy|Romance,1988,3
3088,Harvey (1950),Comedy|Fantasy,1950,2
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,1948,1
3090,Matewan (1987),Drama,1987,1
3095,The Grapes of Wrath (1940),Drama,1940,1
3098,The Natural (1984),Drama,1984,1
3099,Shampoo (1975),Comedy|Drama|Romance,1975,3
3100,A River Runs Through It (1992),Drama,1992,1
3101,Fatal Attraction (1987),Drama|Thriller,1987,2
3102,Jagged Edge (1985),Crime|Romance|Thriller,1985,3
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,1988,4
3105,Awakenings (1990),Drama|Mystery,1990,2
3107,Backdraft (1991),Action|Drama,1991,2
3108,The Fisher King (1991),Comedy|Drama|Fantasy|Romance,1991,4
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,1999,5
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,1999,5
3115,Flawless (1999),Drama,1999,1
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,1990,3
3134,Grand Illusion (La grande illusion) (1937),Drama|War,1937,2
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,1999,1
3147,The Green Mile (1999),Crime|Drama,1999,2
3148,The Cider House Rules (1999),Drama,1999,1
3152,The Last Picture Show (1971),Drama,1971,1
3153,The 7th Voyage of Sinbad (1958),Action|Adventure|Fantasy,1958,3
3155,Anna and the King (1999),Drama|Romance,1999,2
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,1999,3
3157,Stuart Little (1999),Children|Comedy|Fantasy,1999,3
3159,Fantasia 2000 (1999),Animation|Children|Musical,1999,3
3160,Magnolia (1999),Drama,1999,1
3168,Easy Rider (1969),Adventure|Drama,1969,2
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,1985,3
3173,Any Given Sunday (1999),Drama,1999,1
3174,Man on the Moon (1999),Comedy|Drama,1999,2
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,1999,3
3176,The Talented Mr. Ripley (1999),Drama|Mystery|Thriller,1999,3
3177,Next Friday (2000),Comedy,2000,1
3178,The Hurricane (1999),Drama,1999,1
3181,Titus (1999),Drama,1999,1
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,1999,1
3186,"Girl, Interrupted (1999)",Drama,1999,1
3189,My Dog Skip (1999),Children|Drama,1999,2
3196,Stalag 17 (1953),Drama|War,1953,2
3197,The Presidio (1988),Action|Crime|Romance|Thriller,1988,4
3198,Papillon (1973),Crime|Drama,1973,2
3200,The Last Detail (1973),Comedy|Drama,1973,2
3201,Five Easy Pieces (1970),Drama,1970,1
3203,Dead Calm (1989),Thriller,1989,1
3204,The Boys from Brazil (1978),Action|Mystery|Thriller,1978,3
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,1993,2
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,1982,3
3213,Batman: Mask of the Phantasm (1993),Animation|Children,1993,2
3219,Pacific Heights (1990),Mystery|Thriller,1990,2
3221,The Draughtsman's Contract (1982),Drama,1982,1
3238,Eye of the Beholder (1999),Thriller,1999,1
3243,Encino Man (1992),Comedy,1992,1
3244,The Goodbye Girl (1977),Comedy|Romance,1977,2
3246,Malcolm X (1992),Drama,1992,1
3247,Sister Act (1992),Comedy|Crime,1992,2
3248,Sister Act 2: Back in the Habit (1993),Comedy,1993,1
3249,The Hand That Rocks the Cradle (1992),Drama|Thriller,1992,2
3250,Alive (1993),Drama,1993,1
3251,Agnes of God (1985),Drama|Mystery,1985,2
3252,Scent of a Woman (1992),Drama,1992,1
3253,Wayne's World (1992),Comedy,1992,1
3254,Wayne's World 2 (1993),Comedy,1993,1
3255,A League of Their Own (1992),Comedy|Drama,1992,2
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,1992,4
3257,The Bodyguard (1992),Drama|Romance|Thriller,1992,3
3258,Death Becomes Her (1992),Comedy|Fantasy,1992,2
3259,Far and Away (1992),Adventure|Drama|Romance,1992,3
3260,Howards End (1992),Drama,1992,1
3261,Singles (1992),Comedy|Drama|Romance,1992,3
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,1992,4
3263,White Men Can't Jump (1992),Comedy|Drama,1992,2
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,1992,3
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,1992,4
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,1992,4
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,1992,4
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,1992,2
3269,Forever Young (1992),Drama|Romance|Sci-Fi,1992,3
3270,The Cutting Edge (1992),Comedy|Drama|Romance,1992,3
3271,Of Mice and Men (1992),Drama,1992,1
3272,Bad Lieutenant (1992),Crime|Drama,1992,2
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,2000,4
3274,Single White Female (1992),Drama|Thriller,1992,2
3275,The Boondock Saints (2000),Action|Crime|Drama|Thriller,2000,4
3285,The Beach (2000),Adventure|Drama,2000,2
3286,Snow Day (2000),Comedy,2000,1
3296,To Sir with Love (1967),Drama,1967,1
3298,Boiler Room (2000),Crime|Drama|Thriller,2000,3
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,2000,3
3301,The Whole Nine Yards (2000),Comedy|Crime,2000,2
3307,City Lights (1931),Comedy|Drama|Romance,1931,3
3308,The Flamingo Kid (1984),Comedy|Drama,1984,2
3310,The Kid (1921),Comedy|Drama,1921,2
3316,Reindeer Games (2000),Action|Thriller,2000,2
3317,Wonder Boys (2000),Comedy|Drama,2000,2
3327,Beyond the Mat (1999),Documentary,1999,1
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,1999,2
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,1948,4
3341,Born Yesterday (1950),Comedy,1950,1
3342,Birdy (1984),Drama|War,1984,2
3347,Never Cry Wolf (1983),Adventure|Drama,1983,2
3354,Mission to Mars (2000),Sci-Fi,2000,1
3355,The Ninth Gate (1999),Fantasy|Horror|Mystery|Thriller,1999,4
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,1991,4
3359,Breaking Away (1979),Comedy|Drama,1979,2
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,1986,2
3361,Bull Durham (1988),Comedy|Drama|Romance,1988,3
3362,Dog Day Afternoon (1975),Crime|Drama,1975,2
3363,American Graffiti (1973),Comedy|Drama,1973,2
3365,The Searchers (1956),Drama|Western,1956,2
3385,Volunteers (1985),Comedy,1985,1
3386,JFK (1991),Drama|Mystery|Thriller,1991,3
3387,Who's Harry Crumb? (1989),Comedy|Mystery,1989,2
3388,Harry and the Hendersons (1987),Children|Comedy,1987,2
3392,She-Devil (1989),Comedy,1989,1
3394,Blind Date (1987),Comedy|Romance,1987,2
3396,The Muppet Movie (1979),Adventure|Children|Comedy|Musical,1979,4
3397,The Great Muppet Caper (1981),Children|Comedy,1981,2
3398,The Muppets Take Manhattan (1984),Children|Comedy|Musical,1984,3
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,1985,2
3404,Titanic (1953),Action|Drama,1953,2
3408,Erin Brockovich (2000),Drama,2000,1
3409,Final Destination (2000),Drama|Thriller,2000,2
3412,"The Bear (Ours, L') (1988)",Adventure|Children|Drama,1988,3
3418,Thelma & Louise (1991),Adventure|Crime|Drama,1991,3
3421,Animal House (1978),Comedy,1978,1
3422,She's Gotta Have It (1986),Comedy|Romance,1986,2
3424,Do the Right Thing (1989),Drama,1989,1
3425,Mo' Better Blues (1990),Drama|Musical,1990,2
3426,Jungle Fever (1991),Drama|Romance,1991,2
3429,Creature Comforts (1989),Animation|Comedy,1989,2
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,1944,3
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,1990,5
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,1991,3
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,1993,5
3441,Red Dawn (1984),Action|Drama|War,1984,3
3444,Bloodsport (1988),Action,1988,1
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,1987,3
3450,Grumpy Old Men (1993),Comedy,1993,1
3451,Guess Who's Coming to Dinner (1967),Drama,1967,1
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,2000,4
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,1963,3
3462,Modern Times (1936),Comedy|Drama|Romance,1936,3
3466,Heart and Souls (1993),Comedy|Fantasy,1993,2
3468,The Hustler (1961),Drama,1961,1
3469,Inherit the Wind (1960),Drama,1960,1
3470,Dersu Uzala (1975),Adventure|Drama,1975,2
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,1977,3
3476,Jacob's Ladder (1990),Horror|Mystery,1990,2
3477,Empire Records (1995),Comedy|Drama,1995,2
3478,"Bamba, La (1987)",Drama,1987,1
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,1985,3
3481,High Fidelity (2000),Comedy|Drama|Romance,2000,3
3483,The Road to El Dorado (2000),Animation|Children,2000,2
3484,The Skulls (2000),Thriller,2000,1
3489,Hook (1991),Adventure|Comedy|Fantasy,1991,3
3494,True Grit (1969),Adventure|Drama|Western,1969,3
3498,Midnight Express (1978),Drama,1978,1
3499,Misery (1990),Drama|Horror|Thriller,1990,3
3501,Murphy's Romance (1985),Comedy|Romance,1985,2
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,1972,3
3504,Network (1976),Comedy|Drama,1976,2
3505,No Way Out (1987),Drama|Mystery|Thriller,1987,3
3506,North Dallas Forty (1979),Comedy|Drama,1979,2
3507,The Odd Couple (1968),Comedy,1968,1
3508,The Outlaw Josey Wales (1976),Action|Adventure|Drama|Thriller|Western,1976,5
3510,Frequency (2000),Drama|Thriller,2000,2
3511,Ready to Rumble (2000),Comedy,2000,1
3512,Return to Me (2000),Drama|Romance,2000,2
3513,Rules of Engagement (2000),Drama|Thriller,2000,2
3515,Me Myself I (2000),Comedy|Romance,2000,2
3519,Force 10 from Navarone (1978),Action|Drama|War,1978,3
3521,Mystery Train (1989),Comedy|Drama,1989,2
3524,Arthur (1981),Comedy|Romance,1981,2
3525,Bachelor Party (1984),Comedy,1984,1
3526,Parenthood (1989),Comedy|Drama,1989,2
3527,Predator (1987),Action|Sci-Fi|Thriller,1987,3
3528,The Prince of Tides (1991),Drama|Romance,1991,2
3529,The Postman Always Rings Twice (1981),Crime|Thriller,1981,2
3534,28 Days (2000),Drama,2000,1
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,2000,4
3536,Keeping the Faith (2000),Comedy|Drama|Romance,2000,3
3538,East is East (1999),Comedy,1999,1
3543,Diner (1982),Comedy|Drama,1982,2
3545,Cabaret (1972),Drama|Musical,1972,2
3548,Auntie Mame (1958),Comedy|Drama,1958,2
3549,Guys and Dolls (1955),Comedy|Musical|Romance,1955,3
3550,The Hunger (1983),Horror,1983,1
3551,Marathon Man (1976),Crime|Drama|Thriller,1976,3
3552,Caddyshack (1980),Comedy,1980,1
3553,Gossip (2000),Drama|Thriller,2000,2
3555,U-571 (2000),Action|Thriller|War,2000,3
3556,The Virgin Suicides (1999),Drama|Romance,1999,2
3557,Jennifer 8 (1992),Mystery|Thriller,1992,2
3564,The Flintstones in Viva Rock Vegas (2000),Children|Comedy,2000,2
3565,Where the Heart Is (2000),Comedy|Drama,2000,2
3566,The Big Kahuna (2000),Comedy|Drama,2000,2
3578,Gladiator (2000),Action|Adventure|Drama,2000,3
3591,Mr. Mom (1983),Comedy|Drama,1983,2
3593,Battlefield Earth (2000),Action|Sci-Fi,2000,2
3594,Center Stage (2000),Drama|Musical,2000,2
3599,Anchors Aweigh (1945),Comedy|Musical,1945,2
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,1985,2
3614,Honeymoon in Vegas (1992),Comedy|Romance,1992,2
3615,Dinosaur (2000),Adventure|Animation|Children,2000,3
3616,Loser (2000),Comedy|Romance,2000,2
3617,Road Trip (2000),Comedy,2000,1
3618,Small Time Crooks (2000),Comedy|Crime,2000,2
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,2000,3
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,2000,4
3629,The Gold Rush (1925),Adventure|Comedy|Romance,1925,3
3632,Monsieur Verdoux (1947),Comedy|Crime,1947,2
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,1969,4
3635,The Spy Who Loved Me (1977),Action|Adventure|Thriller,1977,3
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,1979,4
3639,The Man with the Golden Gun (1974),Action|Adventure|Thriller,1974,3
3646,Big Momma's House (2000),Comedy,2000,1
3649,American Gigolo (1980),Drama,1980,1
3654,The Guns of Navarone (1961),Action|Adventure|Drama|War,1961,4
3668,Romeo and Juliet (1968),Drama|Romance,1968,2
3671,Blazing Saddles (1974),Comedy|Western,1974,2
3672,Benji (1974),Adventure|Children,1974,2
3675,White Christmas (1954),Comedy|Musical|Romance,1954,3
3676,Eraserhead (1977),Drama|Horror,1977,2
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,1965,4
3682,Magnum Force (1973),Action|Crime|Drama|Thriller,1973,4
3683,Blood Simple (1984),Crime|Drama|Film-Noir,1984,3
3684,The Fabulous Baker Boys (1989),Drama|Romance,1989,2
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,1985,3
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,1990,3
3688,Porky's (1982),Comedy,1982,1
3690,Porky's Revenge (1985),Comedy,1985,1
3693,The Toxic Avenger (1985),Comedy|Horror,1985,2
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,1990,3
3698,The Running Man (1987),Action|Sci-Fi,1987,2
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,1984,4
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,1988,4
3702,Mad Max (1979),Action|Adventure|Sci-Fi,1979,3
3703,The Road Warrior (Mad Max 2) (1981),Action|Adventure|Sci-Fi|Thriller,1981,4
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,1985,3
3705,Bird on a Wire (1990),Action|Comedy|Romance,1990,3
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,1987,4
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,1986,2
3708,Firestarter (1984),Horror|Thriller,1984,2
3717,Gone in 60 Seconds (2000),Action|Crime,2000,2
3723,Hamlet (1990),Drama,1990,1
3724,Coming Home (1978),Drama|War,1978,2
3726,Assault on Precinct 13 (1976),Action|Thriller,1976,2
3727,Near Dark (1987),Horror|Western,1987,2
3730,The Conversation (1974),Drama|Mystery,1974,2
3735,Serpico (1973),Crime|Drama,1973,2
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,1986,4
3741,Badlands (1973),Crime|Drama|Thriller,1973,3
3742,Battleship Potemkin (1925),Drama|War,1925,2
3744,Shaft (2000),Action|Crime|Thriller,2000,3
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,2000,5
3751,Chicken Run (2000),Animation|Children|Comedy,2000,3
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,2000,2
3753,The Patriot (2000),Action|Drama|War,2000,3
3754,The Adventures of Rocky and Bullwinkle (2000),Adventure|Animation|Children|Comedy|Fantasy,2000,5
3755,The Perfect Storm (2000),Drama|Thriller,2000,2
3763,F/X (1986),Action|Crime|Thriller,1986,3
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,1991,3
3766,Missing in Action (1984),Action|War,1984,2
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,1984,3
3783,Croupier (1998),Crime|Drama,1998,2
